link,rank,name,name_link,adjust_gross,unadjust_gross,open_date
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,5,The Purge: Election Year,http://www.boxofficemojo.com//movies/?id=purge3.htm,83122600,79213375,7/1/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,7,The Grey,http://www.boxofficemojo.com//movies/?id=grey.htm,58153400,51580236,1/27/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,9,Edge of Darkness,http://www.boxofficemojo.com//movies/?id=edgeofdarkness.htm,48653200,43313890,1/29/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,11,The Sweetest Thing,http://www.boxofficemojo.com//movies/?id=sweetestthing.htm,37992000,24718164,4/12/02
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,13,Pride & Glory,http://www.boxofficemojo.com//movies/?id=prideandglory.htm,19577200,15740721,10/24/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,15,Disconnect,http://www.boxofficemojo.com//movies/?id=disconnect.htm,1616100,1436900,4/12/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,2,Captain America: The Winter Soldier,http://www.boxofficemojo.com//movies/?id=marvel14b.htm,278574900,259766572,4/4/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,4,Zero Dark Thirty,http://www.boxofficemojo.com//movies/?id=binladen.htm,107639500,95720716,12/19/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,6,The Purge: Anarchy,http://www.boxofficemojo.com//movies/?id=purge2.htm,79533100,71962800,7/18/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,8,Gangster Squad,http://www.boxofficemojo.com//movies/?id=gangstersquad.htm,51735200,46000903,1/11/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,10,End of Watch,http://www.boxofficemojo.com//movies/?id=endofwatch.htm,46190400,41003371,9/21/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,12,Homefront,http://www.boxofficemojo.com//movies/?id=homefront.htm,21565700,20158898,11/27/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,14,Warrior,http://www.boxofficemojo.com//movies/?id=warrior10.htm,15360000,13657115,9/9/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=frankgrillo.htm,16,Lay the Favorite,http://www.boxofficemojo.com//movies/?id=laythefavorite.htm,23300,20998,12/7/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,1,Man on Fire,http://www.boxofficemojo.com//movies/?id=manonfire.htm,112037400,77911774,4/21/04
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,3,Finding Neverland,http://www.boxofficemojo.com//movies/?id=findingneverland.htm,72989100,51680613,11/12/04
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,5,Pitch Black,http://www.boxofficemojo.com//movies/?id=pitchblack.htm,65012800,39240659,2/18/00
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,7,Silent Hill,http://www.boxofficemojo.com//movies/?id=silenthill.htm,64054200,46982632,4/21/06
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,9,Surrogates,http://www.boxofficemojo.com//movies/?id=surrogates.htm,45269300,38577772,9/25/09
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,11,Silent Hill: Revelation 3D,http://www.boxofficemojo.com//movies/?id=silenthill2.htm,19445400,17529157,10/26/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,13,Melinda and Melinda,http://www.boxofficemojo.com//movies/?id=melindaandmelinda.htm,5330500,3826280,3/18/05
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,15,High Art,http://www.boxofficemojo.com//movies/?id=highart.htm,3732400,1960216,6/12/98
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,17,The Children of Huang Shi,http://www.boxofficemojo.com//movies/?id=childrenofhuangshi.htm,1283400,1031872,5/23/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,19,Cleopatra's Second Husband,http://www.boxofficemojo.com//movies/?id=cleopatrassecondhusband.htm,290000,175058,9/29/00
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,21,Cowboys and Angels,http://www.boxofficemojo.com//movies/?id=cowboysandangels.htm,48800,33941,9/17/04
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,23,Rogue,http://www.boxofficemojo.com//movies/?id=rogue.htm,13000,10452,4/25/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,2,Olympus Has Fallen,http://www.boxofficemojo.com//movies/?id=olympushasfallen.htm,107824300,98925640,3/22/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,4,Phone Booth,http://www.boxofficemojo.com//movies/?id=phonebooth.htm,68961200,46566212,4/4/03
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,6,London Has Fallen,http://www.boxofficemojo.com//movies/?id=londonhasfallen.htm,64979100,62524260,3/4/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,8,The Shack,http://www.boxofficemojo.com//movies/?id=theshack.htm,57890300,57386418,3/3/17
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,10,The Crazies,http://www.boxofficemojo.com//movies/?id=crazies.htm,43946400,39123589,2/26/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,12,The Darkness,http://www.boxofficemojo.com//movies/?id=bhtilt2016.htm,10999900,10753574,5/13/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,14,Feast of Love,http://www.boxofficemojo.com//movies/?id=feastoflove.htm,4557200,3511074,9/28/07
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,16,Henry Poole Is Here,http://www.boxofficemojo.com//movies/?id=henrypooleishere.htm,2284100,1836515,8/15/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,18,Love and Other Catastrophes,http://www.boxofficemojo.com//movies/?id=loveandothercatastrophes.htm,572400,294212,3/28/97
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,20,Mozart and the Whale,http://www.boxofficemojo.com//movies/?id=mozartandthewhale.htm,49100,36006,4/14/06
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,22,Bird People,http://www.boxofficemojo.com//movies/?id=birdpeople.htm,35000,32111,9/12/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=radhamitchell.htm,24,Everything Put Together,http://www.boxofficemojo.com//movies/?id=everythingputtogether.htm,4700,2963,11/2/01
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,1,The Twilight Saga: Breaking Dawn Part 2,http://www.boxofficemojo.com//movies/?id=breakingdawn2.htm,324413600,292324737,11/16/12
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,3,The Blind Side,http://www.boxofficemojo.com//movies/?id=blindside.htm,297376300,255959475,11/20/09
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,5,True Grit,http://www.boxofficemojo.com//movies/?id=truegrit2010.htm,193198800,171243005,12/22/10
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,7,Conspiracy Theory,http://www.boxofficemojo.com//movies/?id=conspiracytheory.htm,147827200,75982834,8/8/97
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,9,The Rookie,http://www.boxofficemojo.com//movies/?id=rookie.htm,116197700,75600072,3/29/02
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,11,Three Kings,http://www.boxofficemojo.com//movies/?id=threekings.htm,106439700,60652036,10/1/99
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,13,No Country for Old Men,http://www.boxofficemojo.com//movies/?id=nocountryforoldmen.htm,94495900,74283625,11/9/07
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,15,A Knight's Tale,http://www.boxofficemojo.com//movies/?id=aknightstale.htm,89252200,56569702,5/11/01
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,17,Burn After Reading,http://www.boxofficemojo.com//movies/?id=burnafterreading.htm,75065900,60355347,9/12/08
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,19,Rob Roy,http://www.boxofficemojo.com//movies/?id=robroy.htm,64864500,31596911,4/7/95
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,21,The Ladykillers,http://www.boxofficemojo.com//movies/?id=ladykillers.htm,57231400,39799191,3/26/04
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,23,Raising Arizona,http://www.boxofficemojo.com//movies/?id=raisingarizona.htm,52181300,22847564,3/13/87
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,25,Book of Shadows: Blair Witch 2,http://www.boxofficemojo.com//movies/?id=blairwitch2.htm,43800200,26437094,10/27/00
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,27,Being John Malkovich,http://www.boxofficemojo.com//movies/?id=beingjohnmalkovich.htm,39676500,22863596,10/29/99
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,29,Psycho III,http://www.boxofficemojo.com//movies/?id=psycho3.htm,34857300,14481606,7/4/86
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,31,The Big Lebowski,http://www.boxofficemojo.com//movies/?id=biglebowski.htm,33229300,17451873,3/6/98
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,33,"Hail, Caesar!",http://www.boxofficemojo.com//movies/?id=hailcaesar.htm,31737400,30498085,2/5/16
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,35,The Finest Hours,http://www.boxofficemojo.com//movies/?id=finesthours.htm,28692900,27569558,1/29/16
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,37,The Kids Are All Right,http://www.boxofficemojo.com//movies/?id=kidsareallright.htm,23376800,20811365,7/9/10
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,39,The Spanish Prisoner,http://www.boxofficemojo.com//movies/?id=spanishprisoner.htm,18249000,9584314,4/3/98
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,41,Simone,http://www.boxofficemojo.com//movies/?id=simone.htm,14891600,9688676,8/23/02
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,43,Carol,http://www.boxofficemojo.com//movies/?id=carol.htm,13175500,12711491,11/20/15
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,45,The Founder,http://www.boxofficemojo.com//movies/?id=founder.htm,12915500,12786053,1/19/17
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,47,The Man Who Wasn't There,http://www.boxofficemojo.com//movies/?id=manwhowasntthere.htm,11807800,7504257,11/2/01
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,49,A Serious Man,http://www.boxofficemojo.com//movies/?id=seriousman.htm,10823000,9228768,10/2/09
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,51,What Planet Are You From?,http://www.boxofficemojo.com//movies/?id=whatplanetareyoufrom.htm,10423700,6291602,3/3/00
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,53,Joe's Apartment,http://www.boxofficemojo.com//movies/?id=joesapartment.htm,9332100,4619014,7/26/96
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,55,Before the Devil Knows You're Dead,http://www.boxofficemojo.com//movies/?id=beforethedevilknowsyouredead.htm,9152000,7084227,10/26/07
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,57,Blood Simple,http://www.boxofficemojo.com//movies/?id=bloodsimple.htm,8227900,3851855,1/18/85
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,59,Before Night Falls,http://www.boxofficemojo.com//movies/?id=beforenightfalls.htm,6705400,4242892,12/22/00
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,61,Kalifornia,http://www.boxofficemojo.com//movies/?id=kalifornia.htm,5166500,2395231,9/3/93
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,63,The Fifth Estate,http://www.boxofficemojo.com//movies/?id=fifthestate.htm,3707600,3255008,10/18/13
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,65,The Celluloid Closet,http://www.boxofficemojo.com//movies/?id=celluloidcloset.htm,2829700,1400591,3/15/96
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,67,Waterland,http://www.boxofficemojo.com//movies/?id=waterland.htm,2367500,1100218,10/30/92
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,69,Legend,http://www.boxofficemojo.com//movies/?id=legend16.htm,1922800,1872994,11/20/15
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,71,It Takes Two (1988),http://www.boxofficemojo.com//movies/?id=ittakestwo88.htm,748200,344375,7/13/88
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,73,Fur: An Imaginary Portrait of Diane Arbus,http://www.boxofficemojo.com//movies/?id=fur.htm,304300,223202,11/10/06
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,75,The Family Fang,http://www.boxofficemojo.com//movies/?id=thefamilyfang.htm,269000,262921,4/29/16
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,77,Checking Out,http://www.boxofficemojo.com//movies/?id=checkingout.htm,69500,30877,4/21/89
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,2,The Twilight Saga: Breaking Dawn Part 1,http://www.boxofficemojo.com//movies/?id=breakingdawn.htm,320702500,281287133,11/18/11
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,4,Twilight,http://www.boxofficemojo.com//movies/?id=twilight08.htm,238314200,192769854,11/21/08
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,6,The General's Daughter,http://www.boxofficemojo.com//movies/?id=generalsdaughter.htm,180543900,102705852,6/18/99
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,8,Doc Hollywood,http://www.boxofficemojo.com//movies/?id=dochollywood.htm,116303800,54830779,8/2/91
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,10,The Jackal,http://www.boxofficemojo.com//movies/?id=jackal.htm,106868700,54930280,11/14/97
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,12,Wayne's World 2,http://www.boxofficemojo.com//movies/?id=waynesworld2.htm,103713900,48197805,12/10/93
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,14,Where the Wild Things Are,http://www.boxofficemojo.com//movies/?id=wherethewildthingsare.htm,90583300,77233467,10/16/09
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,16,It Could Happen to You,http://www.boxofficemojo.com//movies/?id=itcouldhappentoyou.htm,81053100,37939757,7/29/94
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,18,A Goofy Movie,http://www.boxofficemojo.com//movies/?id=goofymovie.htm,72566200,35348597,4/7/95
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,20,Picture Perfect,http://www.boxofficemojo.com//movies/?id=pictureperfect.htm,61105100,31407873,8/1/97
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,22,Intolerable Cruelty,http://www.boxofficemojo.com//movies/?id=intolerablecruelty.htm,52313600,35327628,10/10/03
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,24,Fargo,http://www.boxofficemojo.com//movies/?id=fargo.htm,49283400,24611975,3/8/96
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,26,Fear,http://www.boxofficemojo.com//movies/?id=fear.htm,42086200,20831000,4/12/96
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,28,Buffy the Vampire Slayer,http://www.boxofficemojo.com//movies/?id=buffythevampireslayer.htm,35772600,16624456,7/31/92
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,30,Adaptation.,http://www.boxofficemojo.com//movies/?id=adaptation.htm,33489200,22498520,12/6/02
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,32,The Alamo (2004),http://www.boxofficemojo.com//movies/?id=alamo.htm,32232800,22414961,4/9/04
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,34,The Chamber,http://www.boxofficemojo.com//movies/?id=chamber.htm,29399000,14551359,10/11/96
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,36,The Corruptor,http://www.boxofficemojo.com//movies/?id=corruptor.htm,26657300,15164492,3/12/99
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,38,Mr. Holmes,http://www.boxofficemojo.com//movies/?id=mr.holmes.htm,19190600,17737646,7/17/15
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,40,"Mystery, Alaska",http://www.boxofficemojo.com//movies/?id=mysteryalaska.htm,15630300,8891623,10/1/99
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,42,Kinsey,http://www.boxofficemojo.com//movies/?id=kinsey.htm,14564900,10254979,11/12/04
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,44,Barton Fink,http://www.boxofficemojo.com//movies/?id=bartonfink.htm,13053400,6153939,8/23/91
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,46,Airheads,http://www.boxofficemojo.com//movies/?id=airheads.htm,12288100,5751882,8/5/94
http://www.boxofficemojo.com/people/chart/?view=Composer&id=carterburwell.htm,48,Gods and Monsters,http://www.boxofficemojo.com//movies/?id=godsandmonsters.htm,11344600,6451628,11/6/98
