,author,author_link,date,iscore,meta_movie_name,mixed,moviename,moviename_x,negative,num_crit,positive,rank,release_date,source,source_link,summary,total_score
5377,Amy Nicholson,http://www.metacritic.com/critic/amy-nicholson?filter=movies,"Jul 14, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",MTV News,http://www.metacritic.com/publication/mtv-news?filter=movies,"The big CG sequences are less captivating than simply watching the four ladies kick it with a pizza. Wiig and McCarthy nestle into their comfortable roles as the soft-spoken priss and the bustling madwoman, leaving room for Jones to barge in with her big punch lines. But keep your eyes on the background. That’s where Jones’s Saturday Night Live costar McKinnon lurks, quietly transforming herself into a movie star.",60
5378,Brian Truitt,http://www.metacritic.com/critic/brian-truitt?filter=movies,"Jul 14, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",USA Today,http://www.metacritic.com/publication/usa-today?filter=movies,"McCarthy and Wiig are solid as the two pals who have to mend fences amid paranormal goings-on, but Jones is great as the quartet’s boisterous voice of reason and McKinnon is the film’s biggest and quirkiest standout.",60
5379,Sara Stewart,http://www.metacritic.com/critic/sara-stewart?filter=movies,"Jul 14, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",New York Post,http://www.metacritic.com/publication/new-york-post?filter=movies,"Overall, though, Paul Feig’s (“Spy”) reboot of the 1984 classic is a goofy, big-hearted romp.",60
5380,Lawrence Toppman,http://www.metacritic.com/critic/lawrence-toppman?filter=movies,"Jul 13, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Charlotte Observer,http://www.metacritic.com/publication/charlotte-observer?filter=movies,"This good-humored bonding story emphasizes the actresses’ gifts, rather than their gender.",60
5381,Steven Rea,http://www.metacritic.com/critic/steven-rea?filter=movies,"Jul 13, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Philadelphia Inquirer,http://www.metacritic.com/publication/philadelphia-inquirer?filter=movies,"McCarthy, Wiig, McKinnon, and Jones bring a spirit of spontaneity to their interactions; it's not exactly seat-of-the-pants improv, but it doesn't feel blocked-out and belabored, either.",60
5382,Blake Goble,http://www.metacritic.com/critic/blake-goble?filter=movies,"Jul 13, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Consequence of Sound,http://www.metacritic.com/publication/consequence-of-sound?filter=movies,"Paul Feig’s Ghostbusters is sturdy summer entertainment, at once a freaky comedy and an unexpectedly effective action film.",60
5383,Ann Hornaday,http://www.metacritic.com/critic/ann-hornaday?filter=movies,"Jul 13, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Washington Post,http://www.metacritic.com/publication/washington-post?filter=movies,"Sunny, slimy and profoundly silly, the new, lady-centric reboot of Ghostbusters immediately silences the backlash and bluster that’s preceded it.",60
5384,Moira Macdonald,http://www.metacritic.com/critic/moira-macdonald?filter=movies,"Jul 11, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",The Seattle Times,http://www.metacritic.com/publication/the-seattle-times?filter=movies,"What’s crucial here, as in the original film, is the chemistry between the cast members. And though McKinnon’s the standout, the four women click together like Legos.",60
5385,Jesse Hassenger,http://www.metacritic.com/critic/jesse-hassenger?filter=movies,"Jul 11, 2016",75,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",The A.V. Club,http://www.metacritic.com/publication/the-av-club?filter=movies,"As enjoyable as this movie is, sometimes it feels like it’s holding back; no one’s id runs wild. But the limitations of Ghostbusters make Wiig, McCarthy, McKinnon, and Jones even more valuable. They make a big franchise-starter warmer and more endearing than it needs to be.",60
5386,Dana Stevens,http://www.metacritic.com/critic/dana-stevens?filter=movies,"Jul 14, 2016",70,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Slate,http://www.metacritic.com/publication/slate?filter=movies,"The real reason to see it — as was the case with the original, and with the past two Feig/McCarthy collaborations, ""Bridesmaids"" and ""Spy"" —has to do with the universally excellent cast who establish an easy tone of camaraderie and loopy banter.",60
5387,Andrew O'Hehir,http://www.metacritic.com/critic/andrew-ohehir?filter=movies,"Jul 13, 2016",70,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Salon.com,http://www.metacritic.com/publication/saloncom?filter=movies,"Feig’s Ghostbusters is a goofy, free-floating romp with an anarchic spirit of its own, a fresh set of scares and laffs and a moderate dose of girl power that is unlikely to seem confrontational to anyone beyond the most confirmed basement-dwelling Gamergate troll.",60
5388,Manohla Dargis,http://www.metacritic.com/critic/manohla-dargis?filter=movies,"Jul 10, 2016",70,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",The New York Times,http://www.metacritic.com/publication/the-new-york-times?filter=movies,"Sliding into theaters on a river of slime and an endless supply of good vibes, the new, cheerfully silly Ghostbusters is that rarest of big-studio offerings — a movie that is a lot of enjoyable, disposable fun.",60
5389,Robert Abele,http://www.metacritic.com/critic/robert-abele?filter=movies,"Jul 10, 2016",70,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",TheWrap,http://www.metacritic.com/publication/thewrap?filter=movies,"The getting-to-know-them is the best part of this Ghostbusters: these women are a true democratic caucus of funny. That leaves the aforementioned bloat — CGI bigness and the current vogue for drawn-out showdowns — the only nagging glitch, although it’s all slickly rendered by the visual effects team.",60
5390,Tim Grierson,http://www.metacritic.com/critic/tim-grierson?filter=movies,"Jul 10, 2016",70,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Screen International,http://www.metacritic.com/publication/screen-international?filter=movies,"This Ghostbusters doesn’t lazily insert the actresses into the original characters’ roles, instead taking the time to come up with new dynamics — and far more pathos — for this quartet.",60
5391,Kimberley Jones,http://www.metacritic.com/critic/kimberley-jones?filter=movies,"Jul 13, 2016",67,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Austin Chronicle,http://www.metacritic.com/publication/austin-chronicle?filter=movies,"The actresses are so quick and so supple, the force of their individual personalities and their irresistible camaraderie hoik the film up from its middling story and scripted jokes. I would have happily stayed in my seat another two hours to continue keeping their company. Just in a better movie.",60
5392,Steve Persall,http://www.metacritic.com/critic/steve-persall?filter=movies,"Jul 13, 2016",67,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Tampa Bay Times,http://www.metacritic.com/publication/tampa-bay-times?filter=movies,"Ghostbusters is back, it's not bad, get used to it.",60
5393,Jordan Raup,http://www.metacritic.com/critic/jordan-raup?filter=movies,"Jul 10, 2016",67,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",The Film Stage,http://www.metacritic.com/publication/the-film-stage?filter=movies,"While it doesn’t quite reach the height of laughter or thrills of Feig’s best work, Ghostbusters has a persistent dose of rollicking, scrappy fun that the ideal summer blockbuster should contain — all the way past the last credits.",60
5394,James Berardinelli,http://www.metacritic.com/critic/james-berardinelli?filter=movies,"Jul 14, 2016",63,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",ReelViews,http://www.metacritic.com/publication/reelviews?filter=movies,This is a mediocre horror/comedy that deserves neither high praise nor disparagement.,60
5395,Ty Burr,http://www.metacritic.com/critic/ty-burr?filter=movies,"Jul 13, 2016",63,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Boston Globe,http://www.metacritic.com/publication/boston-globe?filter=movies,"The movie is genial, sloppy, slightly above average summer movie fun.",60
5396,Peter Travers,http://www.metacritic.com/critic/peter-travers?filter=movies,"Jul 13, 2016",63,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Rolling Stone,http://www.metacritic.com/publication/rolling-stone?filter=movies,"The big surprise here is McKinnon, also an SNL MVP (her Hillary is already iconic). She's a live-wire whose every gesture, reaction and line-reading seems fresh and off-the-wall — a spontaneous eruption of hellfire hilarity.",60
5397,Jake Cole,http://www.metacritic.com/critic/jake-cole?filter=movies,"Jul 12, 2016",63,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Slant Magazine,http://www.metacritic.com/publication/slant-magazine?filter=movies,"When it's good, this new Ghostbusters is funny, driven, sometimes even a bit scary.",60
5398,Anthony Lane,http://www.metacritic.com/critic/anthony-lane?filter=movies,"Jul 18, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",The New Yorker,http://www.metacritic.com/publication/the-new-yorker?filter=movies,"Another hitch, for Feig, is that, whereas the cheesiness of the effects in the earlier “Ghostbusters” was part of its rackety charm, no current audience will settle for anything less than a welter of wizardry. And so he piles it on, until whole sections of the movie collapse beneath the visual crush.",60
5399,Joe Morgenstern,http://www.metacritic.com/critic/joe-morgenstern?filter=movies,"Jul 14, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Wall Street Journal,http://www.metacritic.com/publication/wall-street-journal?filter=movies,"Silly is endangered these days, and normal has come under withering fire from stupendous, yet tedious, visual effects. Busting ghosts used to be a lot more fun.",60
5400,Bill Goodykoontz,http://www.metacritic.com/critic/bill-goodykoontz?filter=movies,"Jul 13, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Arizona Republic,http://www.metacritic.com/publication/arizona-republic?filter=movies,"The new Ghostbusters is a pretty funny movie, a goofy take on the goofy original that has some good laughs and a dopey story.",60
5401,Mike Scott,http://www.metacritic.com/critic/mike-scott?filter=movies,"Jul 12, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",New Orleans Times-Picayune,http://www.metacritic.com/publication/new-orleans-times-picayune?filter=movies,"It is funny at times, it is scary at times, it is downright silly at times, and it is action-packed at times. In its best moments, it's all of those things at once.",60
5402,Kate Stables,,"Jul 11, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Total Film,http://www.metacritic.com/publication/total-film?filter=movies,"For all its warm-hearted fun, well-crafted thrills, careful nostalgia and girl-powered gadgetry, this fast-paced family film doesn’t always feel like a natural fit for Hollywood’s favourite genre-bender.",60
5403,Jonathan Pile,,"Jul 10, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Empire,http://www.metacritic.com/publication/empire?filter=movies,"The film works for the most part, and even though the laughs notably dry up as the CGI spectacular kicks into gear, its feelgood vibes will most likely have already won you over.",60
5404,Matt Singer,http://www.metacritic.com/critic/matt-singer?filter=movies,"Jul 10, 2016",60,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",ScreenCrush,http://www.metacritic.com/publication/screencrush?filter=movies,"Warts and all, the new Ghostbusters is still one of the best tentpoles of the summer (admittedly, that’s not saying much). It doesn’t tarnish the legacy of the original movie, and its own legacy might have been even stronger if it hadn’t worried about paying homage to the old Ghostbusters quite so intensely.",60
5405,Chris Nashawaty,http://www.metacritic.com/critic/chris-nashawaty?filter=movies,"Jul 10, 2016",58,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Entertainment Weekly,http://www.metacritic.com/publication/entertainment-weekly?filter=movies,"With a cast as daring and quick as this one, Ghostbusters is too mild and plays it too safe.",60
5406,Eric Kohn,http://www.metacritic.com/critic/eric-kohn?filter=movies,"Jul 10, 2016",58,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Indiewire,http://www.metacritic.com/publication/indiewire?filter=movies,"While the new Ghostbusters successfully empowers female movie stars, that’s not the movie’s selling point. However, it’s the only justification for its existence.",60
5407,Susan Wloszczyna,http://www.metacritic.com/critic/susan-wloszczyna?filter=movies,"Jul 14, 2016",50,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",RogerEbert.com,http://www.metacritic.com/publication/rogerebertcom?filter=movies,The same weakness that has plagued a goodly portion of major releases this year that rely on past successes for their reason to exist rears up again: the lack of the new and fresh.,60
5408,Rene Rodriguez,http://www.metacritic.com/critic/rene-rodriguez?filter=movies,"Jul 13, 2016",50,Ghostbusters,19,Ghostbusters (2016),,3,52.0,30,21,"July 15, 2016",Miami Herald,http://www.metacritic.com/publication/miami-herald?filter=movies,"The movie will disappoint basement-dwellers who worried a female-centric Ghostbusters would somehow ruin their childhoods, because it isn’t bad enough to hate. But the film is an even bigger letdown for fans of Melissa McCarthy, Kristen Wiig, Leslie Jones and Kate McKinnon, who are forced to play most of this material straight, with no room for comic improvisation.",60
